dep_delay,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,time_hour,airline_name,flight_date,departure_time,arrival_time,dep_delay_status,distance_category
89,78,EV,4368,N15910,EWR,BDL,26,116,23-01-2013 13:00,Expressjet Airlines Inc.,23-01-2013,02:44:00 PM,03:29:00 PM,Delayed,Short Haul
-1,-7,MQ,4669,N526MQ,LGA,ATL,118,762,23-01-2013 14:00,Envoy Air,23-01-2013,02:44:00 PM,05:03:00 PM,On Time,Medium  Haul
0,-6,US,1445,N539UW,LGA,CLT,91,544,23-01-2013 14:00,Us Airways Inc.,23-01-2013,02:45:00 PM,04:41:00 PM,On Time,Medium  Haul
-5,-15,MQ,4403,N810MQ,JFK,RDU,79,427,23-01-2013 14:00,Envoy Air,23-01-2013,02:45:00 PM,04:25:00 PM,On Time,Short Haul
0,-13,UA,425,N844UA,EWR,BOS,40,200,23-01-2013 14:00,United Air Lines Inc.,23-01-2013,02:45:00 PM,03:41:00 PM,On Time,Short Haul
-4,18,EV,4381,N13913,EWR,DTW,103,488,23-01-2013 14:00,Expressjet Airlines Inc.,23-01-2013,02:46:00 PM,05:03:00 PM,On Time,Short Haul
-1,-14,EV,4572,N16918,EWR,GSP,97,594,23-01-2013 14:00,Expressjet Airlines Inc.,23-01-2013,02:46:00 PM,04:40:00 PM,On Time,Medium  Haul
-9,2,9E,4357,N8525B,JFK,ORF,57,290,23-01-2013 14:00,Endeavor Air Inc.,23-01-2013,02:47:00 PM,04:26:00 PM,On Time,Short Haul
127,119,AA,2041,N377AA,JFK,MIA,157,1089,23-01-2013 12:00,American Airlines Inc.,23-01-2013,02:47:00 PM,05:54:00 PM,Delayed,Medium  Haul
-10,-6,AA,1925,N3GLAA,LGA,MIA,168,1096,23-01-2013 15:00,American Airlines Inc.,23-01-2013,02:50:00 PM,06:19:00 PM,On Time,Medium  Haul
5,-4,B6,153,N506JB,JFK,MCO,139,944,23-01-2013 14:00,Jetblue Airways,23-01-2013,02:50:00 PM,05:41:00 PM,Delayed,Medium  Haul
-9,-31,B6,12,N316JB,JFK,SYR,52,209,23-01-2013 14:00,Jetblue Airways,23-01-2013,02:50:00 PM,03:54:00 PM,On Time,Short Haul
84,79,EV,4688,N14558,EWR,BWI,38,169,23-01-2013 13:00,Expressjet Airlines Inc.,23-01-2013,02:53:00 PM,03:50:00 PM,Delayed,Short Haul
-7,-20,DL,2347,N674DL,LGA,ATL,118,762,23-01-2013 15:00,Delta Air Lines Inc.,23-01-2013,02:53:00 PM,05:22:00 PM,On Time,Medium  Haul
-2,-10,AA,337,N4YPAA,LGA,ORD,133,733,23-01-2013 14:00,American Airlines Inc.,23-01-2013,02:53:00 PM,04:35:00 PM,On Time,Medium  Haul
-2,-13,UA,473,N491UA,EWR,FLL,163,1065,23-01-2013 14:00,United Air Lines Inc.,23-01-2013,02:53:00 PM,05:52:00 PM,On Time,Medium  Haul
-4,-30,B6,119,N663JB,JFK,MSY,171,1182,23-01-2013 14:00,Jetblue Airways,23-01-2013,02:55:00 PM,05:07:00 PM,On Time,Medium  Haul
-5,-18,US,2132,N956UW,LGA,BOS,33,184,23-01-2013 15:00,Us Airways Inc.,23-01-2013,02:55:00 PM,03:50:00 PM,On Time,Short Haul
-5,5,US,720,N722US,EWR,CLT,92,529,23-01-2013 15:00,Us Airways Inc.,23-01-2013,02:55:00 PM,04:58:00 PM,On Time,Medium  Haul
-3,-7,B6,8,N509JB,JFK,BUF,64,301,23-01-2013 14:00,Jetblue Airways,23-01-2013,02:56:00 PM,04:24:00 PM,On Time,Short Haul
-4,15,MQ,4429,N736MQ,LGA,CMH,94,479,23-01-2013 15:00,Envoy Air,23-01-2013,02:56:00 PM,05:10:00 PM,On Time,Short Haul
11,8,UA,1107,N37298,EWR,DEN,245,1605,23-01-2013 14:00,United Air Lines Inc.,23-01-2013,02:56:00 PM,05:17:00 PM,Delayed,Long Haul
16,16,UA,1579,N78285,EWR,MIA,163,1085,23-01-2013 14:00,United Air Lines Inc.,23-01-2013,02:56:00 PM,06:02:00 PM,Delayed,Medium  Haul
2,-3,AA,1769,N5EWAA,JFK,MIA,170,1089,23-01-2013 14:00,American Airlines Inc.,23-01-2013,02:57:00 PM,06:22:00 PM,Delayed,Medium  Haul
7,8,MQ,4172,N693MQ,JFK,CLE,86,425,23-01-2013 14:00,Envoy Air,23-01-2013,02:57:00 PM,04:53:00 PM,Delayed,Short Haul
-7,-4,9E,3393,N913XJ,JFK,DCA,45,213,23-01-2013 15:00,Endeavor Air Inc.,23-01-2013,02:58:00 PM,04:33:00 PM,On Time,Short Haul
-7,-13,AA,759,N3AUAA,LGA,DFW,209,1389,23-01-2013 15:00,American Airlines Inc.,23-01-2013,02:58:00 PM,06:07:00 PM,On Time,Medium  Haul
8,11,AA,1813,N5EXAA,JFK,MCO,145,944,23-01-2013 14:00,American Airlines Inc.,23-01-2013,02:58:00 PM,06:06:00 PM,Delayed,Medium  Haul
-8,-11,UA,708,N427UA,EWR,ORD,123,719,23-01-2013 15:00,United Air Lines Inc.,23-01-2013,02:58:00 PM,04:29:00 PM,On Time,Medium  Haul
-7,3,UA,1600,N14118,EWR,LAX,355,2454,23-01-2013 15:00,United Air Lines Inc.,23-01-2013,02:59:00 PM,06:22:00 PM,On Time,Long Haul
-3,12,UA,1698,N14237,EWR,SFO,383,2565,23-01-2013 15:00,United Air Lines Inc.,23-01-2013,02:59:00 PM,06:40:00 PM,On Time,Long Haul
70,91,EV,4171,N12569,EWR,MSN,141,799,23-01-2013 13:00,Expressjet Airlines Inc.,23-01-2013,03:00:00 PM,04:49:00 PM,Delayed,Medium  Haul
-8,-1,WN,323,N770SA,LGA,MKE,129,738,23-01-2013 15:00,Southwest Airlines Co.,23-01-2013,03:02:00 PM,04:49:00 PM,On Time,Medium  Haul
33,43,EV,4687,N12922,EWR,CVG,111,569,23-01-2013 14:00,Expressjet Airlines Inc.,23-01-2013,03:03:00 PM,05:20:00 PM,Delayed,Medium  Haul
3,5,UA,685,N480UA,LGA,ORD,132,733,23-01-2013 15:00,United Air Lines Inc.,23-01-2013,03:03:00 PM,04:44:00 PM,Delayed,Medium  Haul
-6,0,MQ,4579,N500MQ,LGA,CLT,87,544,23-01-2013 15:00,Envoy Air,23-01-2013,03:04:00 PM,05:10:00 PM,On Time,Medium  Haul
3,-1,EV,4571,N34110,EWR,PWM,50,284,23-01-2013 15:00,Expressjet Airlines Inc.,23-01-2013,03:05:00 PM,04:14:00 PM,Delayed,Short Haul
-3,-10,MQ,4309,N923MQ,JFK,IND,122,665,23-01-2013 15:00,Envoy Air,23-01-2013,03:07:00 PM,05:35:00 PM,On Time,Medium  Haul
-7,-4,MQ,4333,N699MQ,JFK,PIT,77,340,23-01-2013 15:00,Envoy Air,23-01-2013,03:08:00 PM,04:56:00 PM,On Time,Short Haul
-2,-14,UA,315,N535UA,EWR,MCO,139,937,23-01-2013 15:00,United Air Lines Inc.,23-01-2013,03:08:00 PM,05:47:00 PM,On Time,Medium  Haul
3,9,UA,745,N586UA,LGA,DEN,242,1620,23-01-2013 15:00,United Air Lines Inc.,23-01-2013,03:08:00 PM,05:43:00 PM,Delayed,Long Haul
9,0,DL,963,N713TW,JFK,LAX,353,2475,23-01-2013 15:00,Delta Air Lines Inc.,23-01-2013,03:09:00 PM,06:37:00 PM,Delayed,Long Haul
-10,-4,EV,4581,N12540,EWR,MKE,127,725,23-01-2013 15:00,Expressjet Airlines Inc.,23-01-2013,03:10:00 PM,04:40:00 PM,On Time,Medium  Haul
10,10,EV,4634,N14570,EWR,RDU,72,416,23-01-2013 15:00,Expressjet Airlines Inc.,23-01-2013,03:14:00 PM,04:50:00 PM,Delayed,Short Haul
-6,-1,9E,4105,N8960A,JFK,IAD,55,228,23-01-2013 15:00,Endeavor Air Inc.,23-01-2013,03:14:00 PM,04:53:00 PM,On Time,Short Haul
7,7,EV,3817,N16561,EWR,JAX,127,820,23-01-2013 15:00,Expressjet Airlines Inc.,23-01-2013,03:16:00 PM,05:48:00 PM,Delayed,Medium  Haul
-4,-4,DL,2115,N312US,LGA,MIA,164,1096,23-01-2013 15:00,Delta Air Lines Inc.,23-01-2013,03:16:00 PM,06:38:00 PM,On Time,Medium  Haul
0,-9,B6,537,N779JB,EWR,TPA,145,997,23-01-2013 15:00,Jetblue Airways,23-01-2013,03:17:00 PM,06:07:00 PM,On Time,Medium  Haul
3,6,UA,1695,N76055,EWR,IAH,197,1400,23-01-2013 15:00,United Air Lines Inc.,23-01-2013,03:18:00 PM,06:11:00 PM,Delayed,Medium  Haul
184,189,EV,4087,N10575,EWR,PWM,53,284,23-01-2013 12:00,Expressjet Airlines Inc.,23-01-2013,03:19:00 PM,04:37:00 PM,Delayed,Short Haul
66,76,B6,377,N630JB,LGA,FLL,165,1076,23-01-2013 14:00,Jetblue Airways,23-01-2013,03:21:00 PM,06:40:00 PM,Delayed,Medium  Haul
-9,9,AA,2223,N489AA,LGA,STL,160,888,23-01-2013 15:00,American Airlines Inc.,23-01-2013,03:21:00 PM,05:34:00 PM,On Time,Medium  Haul
-9,4,MQ,4525,N723MQ,LGA,XNA,193,1147,23-01-2013 15:00,Envoy Air,23-01-2013,03:21:00 PM,06:09:00 PM,On Time,Medium  Haul
-3,-19,MQ,3823,N534MQ,JFK,DCA,49,213,23-01-2013 15:00,Envoy Air,23-01-2013,03:22:00 PM,04:36:00 PM,On Time,Short Haul
-5,-9,EV,3835,N13955,EWR,BNA,127,748,23-01-2013 15:00,Expressjet Airlines Inc.,23-01-2013,03:24:00 PM,04:53:00 PM,On Time,Medium  Haul
-5,-6,9E,3719,N8698A,LGA,RIC,63,292,23-01-2013 15:00,Endeavor Air Inc.,23-01-2013,03:25:00 PM,05:05:00 PM,On Time,Short Haul
-5,-21,AA,1039,N3CFAA,JFK,FLL,167,1069,23-01-2013 15:00,American Airlines Inc.,23-01-2013,03:25:00 PM,06:34:00 PM,On Time,Medium  Haul
41,54,B6,141,N517JB,JFK,PBI,152,1028,23-01-2013 14:00,Jetblue Airways,23-01-2013,03:25:00 PM,06:39:00 PM,Delayed,Medium  Haul
-7,-1,EV,4170,N14904,EWR,GRR,111,605,23-01-2013 15:00,Expressjet Airlines Inc.,23-01-2013,03:29:00 PM,05:40:00 PM,On Time,Medium  Haul
1,-5,US,1665,N723UW,LGA,CLT,90,544,23-01-2013 15:00,Us Airways Inc.,23-01-2013,03:31:00 PM,05:29:00 PM,Delayed,Medium  Haul
2,2,EV,3267,N11165,EWR,ORF,49,284,23-01-2013 15:00,Expressjet Airlines Inc.,23-01-2013,03:32:00 PM,04:44:00 PM,Delayed,Short Haul
132,136,EV,4628,N41104,EWR,STL,154,872,23-01-2013 13:00,Expressjet Airlines Inc.,23-01-2013,03:32:00 PM,05:24:00 PM,Delayed,Medium  Haul
33,24,B6,393,N621JB,LGA,MCO,137,950,23-01-2013 14:00,Jetblue Airways,23-01-2013,03:32:00 PM,06:21:00 PM,Delayed,Medium  Haul
3,-17,UA,1624,N76254,EWR,FLL,153,1065,23-01-2013 15:00,United Air Lines Inc.,23-01-2013,03:32:00 PM,06:20:00 PM,Delayed,Medium  Haul
4,-4,UA,1116,N14228,EWR,BOS,47,200,23-01-2013 15:00,United Air Lines Inc.,23-01-2013,03:33:00 PM,04:41:00 PM,Delayed,Short Haul
-6,8,EV,4667,N14117,EWR,MSP,170,1008,23-01-2013 15:00,Expressjet Airlines Inc.,23-01-2013,03:34:00 PM,05:52:00 PM,On Time,Medium  Haul
39,34,9E,3318,N923XJ,JFK,BUF,71,301,23-01-2013 14:00,Endeavor Air Inc.,23-01-2013,03:34:00 PM,05:11:00 PM,Delayed,Short Haul
-4,-23,DL,2027,N349NW,JFK,FLL,167,1069,23-01-2013 15:00,Delta Air Lines Inc.,23-01-2013,03:36:00 PM,06:46:00 PM,On Time,Medium  Haul
98,89,UA,523,N504UA,EWR,PBI,150,1023,23-01-2013 13:00,United Air Lines Inc.,23-01-2013,03:37:00 PM,06:25:00 PM,Delayed,Medium  Haul
32,29,EV,4326,N14573,EWR,CLT,88,529,23-01-2013 15:00,Expressjet Airlines Inc.,23-01-2013,03:39:00 PM,05:33:00 PM,Delayed,Medium  Haul
-6,-14,UA,1710,N24706,LGA,CLE,79,419,23-01-2013 15:00,United Air Lines Inc.,23-01-2013,03:39:00 PM,05:30:00 PM,On Time,Short Haul
-5,-12,DL,2377,N330NW,LGA,MCO,139,950,23-01-2013 15:00,Delta Air Lines Inc.,23-01-2013,03:40:00 PM,06:38:00 PM,On Time,Medium  Haul
-6,-18,DL,95,N3764D,JFK,ATL,123,760,23-01-2013 15:00,Delta Air Lines Inc.,23-01-2013,03:42:00 PM,06:12:00 PM,On Time,Medium  Haul
-3,-9,DL,1942,N342NB,EWR,ATL,115,746,23-01-2013 15:00,Delta Air Lines Inc.,23-01-2013,03:42:00 PM,06:06:00 PM,On Time,Medium  Haul
-6,-23,AA,1635,N5FPAA,JFK,SJU,199,1598,23-01-2013 15:00,American Airlines Inc.,23-01-2013,03:44:00 PM,08:27:00 PM,On Time,Long Haul
0,-25,AA,133,N328AA,JFK,LAX,333,2475,23-01-2013 15:00,American Airlines Inc.,23-01-2013,03:45:00 PM,06:45:00 PM,On Time,Long Haul
-5,9,WN,4215,N207WN,EWR,MDW,123,711,23-01-2013 15:00,Southwest Airlines Co.,23-01-2013,03:45:00 PM,05:19:00 PM,On Time,Medium  Haul
-4,12,9E,3355,N932XJ,JFK,MSP,171,1029,23-01-2013 15:00,Endeavor Air Inc.,23-01-2013,03:46:00 PM,06:32:00 PM,On Time,Medium  Haul
36,49,MQ,4447,N846MQ,LGA,RDU,77,431,23-01-2013 15:00,Envoy Air,23-01-2013,03:46:00 PM,05:44:00 PM,Delayed,Short Haul
-8,-17,B6,917,N267JB,JFK,ORD,139,740,23-01-2013 15:00,Jetblue Airways,23-01-2013,03:47:00 PM,05:32:00 PM,On Time,Medium  Haul
-2,25,DL,1773,N689DL,JFK,SLC,318,1990,23-01-2013 15:00,Delta Air Lines Inc.,23-01-2013,03:48:00 PM,07:50:00 PM,On Time,Long Haul
18,32,MQ,4146,N932MQ,JFK,CMH,91,483,23-01-2013 15:00,Envoy Air,23-01-2013,03:48:00 PM,05:57:00 PM,Delayed,Short Haul
9,11,9E,4178,N8532G,JFK,ROC,57,264,23-01-2013 15:00,Endeavor Air Inc.,23-01-2013,03:49:00 PM,05:27:00 PM,Delayed,Short Haul
9,-3,UA,161,N17128,JFK,LAX,342,2475,23-01-2013 15:00,United Air Lines Inc.,23-01-2013,03:49:00 PM,06:57:00 PM,Delayed,Long Haul
185,183,EV,3263,N14186,EWR,RIC,55,277,23-01-2013 12:00,Expressjet Airlines Inc.,23-01-2013,03:50:00 PM,05:09:00 PM,Delayed,Short Haul
-4,-24,DL,1695,N315US,LGA,TPA,147,1010,23-01-2013 15:00,Delta Air Lines Inc.,23-01-2013,03:51:00 PM,06:43:00 PM,On Time,Medium  Haul
478,486,DL,2119,N326NB,LGA,MSP,166,1020,23-01-2013 07:00,Delta Air Lines Inc.,23-01-2013,03:51:00 PM,06:12:00 PM,Delayed,Medium  Haul
1,-2,9E,3427,N908XJ,JFK,IND,116,665,23-01-2013 15:00,Endeavor Air Inc.,23-01-2013,03:51:00 PM,06:24:00 PM,Delayed,Medium  Haul
21,33,AA,85,N393AA,JFK,SFO,382,2586,23-01-2013 15:00,American Airlines Inc.,23-01-2013,03:51:00 PM,07:43:00 PM,Delayed,Long Haul
-4,-19,B6,703,N709JB,JFK,SJU,200,1598,23-01-2013 15:00,Jetblue Airways,23-01-2013,03:51:00 PM,08:37:00 PM,On Time,Long Haul
-3,9,EV,3820,N12135,EWR,SDF,119,642,23-01-2013 15:00,Expressjet Airlines Inc.,23-01-2013,03:52:00 PM,06:19:00 PM,On Time,Medium  Haul
-2,-19,DL,1771,N371NB,JFK,DTW,91,509,23-01-2013 15:00,Delta Air Lines Inc.,23-01-2013,03:53:00 PM,05:58:00 PM,On Time,Medium  Haul
-7,-27,B6,157,N569JB,JFK,MCO,142,944,23-01-2013 16:00,Jetblue Airways,23-01-2013,03:53:00 PM,06:43:00 PM,On Time,Medium  Haul
-4,-19,DL,4,N3759,JFK,MCO,139,944,23-01-2013 16:00,Delta Air Lines Inc.,23-01-2013,03:56:00 PM,06:53:00 PM,On Time,Medium  Haul
-3,-26,DL,161,N981DL,JFK,MIA,162,1089,23-01-2013 16:00,Delta Air Lines Inc.,23-01-2013,03:57:00 PM,07:07:00 PM,On Time,Medium  Haul
-3,-7,9E,3453,N602LR,JFK,BOS,44,187,23-01-2013 16:00,Endeavor Air Inc.,23-01-2013,03:57:00 PM,05:25:00 PM,On Time,Short Haul
-3,-9,UA,627,N837UA,EWR,ORD,130,719,23-01-2013 16:00,United Air Lines Inc.,23-01-2013,03:57:00 PM,05:27:00 PM,On Time,Medium  Haul
-2,2,MQ,3985,N651MQ,JFK,CVG,116,589,23-01-2013 16:00,Envoy Air,23-01-2013,03:58:00 PM,06:22:00 PM,On Time,Medium  Haul
-3,2,UA,454,N545UA,EWR,LAS,324,2227,23-01-2013 16:00,United Air Lines Inc.,23-01-2013,03:58:00 PM,06:49:00 PM,On Time,Long Haul
-1,-3,FL,620,N978AT,LGA,ATL,123,762,23-01-2013 16:00,Airtran Airways Corporation,23-01-2013,03:59:00 PM,06:31:00 PM,On Time,Medium  Haul
-1,-16,AA,565,N3DWAA,JFK,DFW,209,1391,23-01-2013 16:00,American Airlines Inc.,23-01-2013,03:59:00 PM,06:59:00 PM,On Time,Medium  Haul
0,-14,AA,1467,N3AXAA,LGA,MIA,156,1096,23-01-2013 16:00,American Airlines Inc.,23-01-2013,04:00:00 PM,07:11:00 PM,On Time,Medium  Haul
1,5,DL,847,N667DN,LGA,ATL,122,762,23-01-2013 16:00,Delta Air Lines Inc.,23-01-2013,04:01:00 PM,06:45:00 PM,Delayed,Medium  Haul
-4,-6,9E,3325,N933XJ,JFK,DFW,196,1391,23-01-2013 16:00,Endeavor Air Inc.,23-01-2013,04:01:00 PM,07:19:00 PM,On Time,Medium  Haul
21,4,9E,3523,N917XJ,JFK,ORD,131,740,23-01-2013 15:00,Endeavor Air Inc.,23-01-2013,04:01:00 PM,05:47:00 PM,Delayed,Medium  Haul
16,35,9E,3635,N8930E,JFK,BWI,43,184,23-01-2013 15:00,Endeavor Air Inc.,23-01-2013,04:01:00 PM,05:38:00 PM,Delayed,Short Haul
92,86,UA,257,N508UA,JFK,SFO,360,2586,23-01-2013 14:00,United Air Lines Inc.,23-01-2013,04:01:00 PM,07:20:00 PM,Delayed,Long Haul
2,15,US,2134,N952UW,LGA,BOS,36,184,23-01-2013 16:00,Us Airways Inc.,23-01-2013,04:02:00 PM,05:27:00 PM,Delayed,Short Haul
-3,7,MQ,4415,N722MQ,LGA,RDU,72,431,23-01-2013 16:00,Envoy Air,23-01-2013,04:02:00 PM,05:57:00 PM,On Time,Short Haul
3,8,DL,1331,N374DA,JFK,DEN,260,1626,23-01-2013 16:00,Delta Air Lines Inc.,23-01-2013,04:03:00 PM,06:58:00 PM,Delayed,Long Haul
5,-3,US,2181,N756US,LGA,DCA,45,214,23-01-2013 16:00,Us Airways Inc.,23-01-2013,04:05:00 PM,05:14:00 PM,Delayed,Short Haul
-8,-20,9E,3387,N925XJ,JFK,RDU,68,427,23-01-2013 16:00,Endeavor Air Inc.,23-01-2013,04:07:00 PM,05:55:00 PM,On Time,Short Haul
-1,-18,9E,3689,N8390A,JFK,PHL,27,94,23-01-2013 16:00,Endeavor Air Inc.,23-01-2013,04:09:00 PM,05:14:00 PM,On Time,Short Haul
-1,-8,AA,341,N4YKAA,LGA,ORD,133,733,23-01-2013 16:00,American Airlines Inc.,23-01-2013,04:09:00 PM,05:52:00 PM,On Time,Medium  Haul
0,-21,DL,91,N3747D,JFK,LAS,322,2248,23-01-2013 16:00,Delta Air Lines Inc.,23-01-2013,04:10:00 PM,06:56:00 PM,On Time,Long Haul
-4,-8,DL,1619,N351NW,LGA,MSP,163,1020,23-01-2013 16:00,Delta Air Lines Inc.,23-01-2013,04:11:00 PM,06:23:00 PM,On Time,Medium  Haul
-7,7,MQ,4622,N530MQ,LGA,BNA,127,764,23-01-2013 16:00,Envoy Air,23-01-2013,04:13:00 PM,05:57:00 PM,On Time,Medium  Haul
0,7,EV,4092,N13914,EWR,DAY,103,533,23-01-2013 16:00,Expressjet Airlines Inc.,23-01-2013,04:16:00 PM,06:20:00 PM,On Time,Medium  Haul
-4,-25,UA,1132,N16234,EWR,MCO,139,937,23-01-2013 16:00,United Air Lines Inc.,23-01-2013,04:16:00 PM,06:50:00 PM,On Time,Medium  Haul
-3,-1,US,35,N549UW,JFK,PHX,305,2153,23-01-2013 16:00,Us Airways Inc.,23-01-2013,04:17:00 PM,08:02:00 PM,On Time,Long Haul
-7,-3,MQ,4661,N3AEMQ,LGA,ATL,123,762,23-01-2013 16:00,Envoy Air,23-01-2013,04:18:00 PM,06:52:00 PM,On Time,Medium  Haul
-11,-9,VX,27,N843VA,JFK,SFO,388,2586,23-01-2013 16:00,Virgin America,23-01-2013,04:19:00 PM,08:11:00 PM,On Time,Long Haul
-9,-6,DL,2231,N326US,LGA,DTW,95,502,23-01-2013 16:00,Delta Air Lines Inc.,23-01-2013,04:21:00 PM,06:32:00 PM,On Time,Medium  Haul
-3,-20,B6,675,N763JB,JFK,LAX,354,2475,23-01-2013 16:00,Jetblue Airways,23-01-2013,04:22:00 PM,07:34:00 PM,On Time,Long Haul
-6,-13,EV,4702,N11548,EWR,GSO,76,445,23-01-2013 16:00,Expressjet Airlines Inc.,23-01-2013,04:24:00 PM,05:54:00 PM,On Time,Short Haul
-5,-3,B6,369,N571JB,LGA,PBI,145,1035,23-01-2013 16:00,Jetblue Airways,23-01-2013,04:24:00 PM,07:28:00 PM,On Time,Medium  Haul
-8,-23,UA,17,N27733,EWR,CLE,74,404,23-01-2013 16:00,United Air Lines Inc.,23-01-2013,04:27:00 PM,05:53:00 PM,On Time,Short Haul
24,0,9E,3459,N937XJ,JFK,BNA,123,765,23-01-2013 16:00,Endeavor Air Inc.,23-01-2013,04:29:00 PM,05:54:00 PM,Delayed,Medium  Haul
-6,-13,B6,1085,N266JB,JFK,CLT,90,541,23-01-2013 16:00,Jetblue Airways,23-01-2013,04:29:00 PM,06:28:00 PM,On Time,Medium  Haul
-6,-19,B6,139,N258JB,JFK,RSW,166,1074,23-01-2013 16:00,Jetblue Airways,23-01-2013,04:29:00 PM,07:33:00 PM,On Time,Medium  Haul
-4,-14,EV,4705,N13989,EWR,ATL,124,746,23-01-2013 16:00,Expressjet Airlines Inc.,23-01-2013,04:31:00 PM,06:53:00 PM,On Time,Medium  Haul
-4,-31,WN,891,N775SW,EWR,HOU,203,1411,23-01-2013 16:00,Southwest Airlines Co.,23-01-2013,04:31:00 PM,07:14:00 PM,On Time,Medium  Haul
-2,-2,US,656,N651AW,EWR,PHX,309,2133,23-01-2013 16:00,Us Airways Inc.,23-01-2013,04:33:00 PM,07:59:00 PM,On Time,Long Haul
-5,10,MQ,4540,N734MQ,LGA,DTW,100,502,23-01-2013 16:00,Envoy Air,23-01-2013,04:35:00 PM,07:00:00 PM,On Time,Medium  Haul
-9,-15,9E,4027,N800AY,EWR,CVG,111,569,23-01-2013 16:00,Endeavor Air Inc.,23-01-2013,04:36:00 PM,06:51:00 PM,On Time,Medium  Haul
-8,-15,DL,1473,N344NB,LGA,MEM,153,963,23-01-2013 16:00,Delta Air Lines Inc.,23-01-2013,04:37:00 PM,06:45:00 PM,On Time,Medium  Haul
111,85,UA,997,N401UA,LGA,IAH,194,1416,23-01-2013 14:00,United Air Lines Inc.,23-01-2013,04:37:00 PM,07:22:00 PM,Delayed,Medium  Haul
38,13,UA,1200,N17244,EWR,SAN,335,2425,23-01-2013 16:00,United Air Lines Inc.,23-01-2013,04:38:00 PM,07:25:00 PM,Delayed,Long Haul
-1,4,EV,4485,N16541,EWR,RDU,73,416,23-01-2013 16:00,Expressjet Airlines Inc.,23-01-2013,04:39:00 PM,06:20:00 PM,On Time,Short Haul
-1,5,WN,372,N952WN,LGA,STL,151,888,23-01-2013 16:00,Southwest Airlines Co.,23-01-2013,04:39:00 PM,06:40:00 PM,On Time,Medium  Haul
-4,-14,EV,4997,N723EV,EWR,DTW,94,488,23-01-2013 16:00,Expressjet Airlines Inc.,23-01-2013,04:41:00 PM,06:39:00 PM,On Time,Short Haul
-1,-25,AA,181,N323AA,JFK,LAX,339,2475,23-01-2013 16:00,American Airlines Inc.,23-01-2013,04:44:00 PM,07:40:00 PM,On Time,Long Haul
-5,-3,UA,372,N406UA,EWR,LAS,325,2227,23-01-2013 16:00,United Air Lines Inc.,23-01-2013,04:45:00 PM,07:33:00 PM,On Time,Long Haul
-9,-45,DL,706,N316NB,JFK,AUS,213,1521,23-01-2013 16:00,Delta Air Lines Inc.,23-01-2013,04:46:00 PM,07:44:00 PM,On Time,Long Haul
48,44,B6,985,N639JB,LGA,TPA,149,1010,23-01-2013 16:00,Jetblue Airways,23-01-2013,04:48:00 PM,07:47:00 PM,Delayed,Medium  Haul
-10,1,DL,31,N727TW,JFK,SFO,384,2586,23-01-2013 17:00,Delta Air Lines Inc.,23-01-2013,04:50:00 PM,08:50:00 PM,On Time,Long Haul
-10,-28,DL,2042,N302DQ,EWR,ATL,116,746,23-01-2013 17:00,Delta Air Lines Inc.,23-01-2013,04:50:00 PM,07:07:00 PM,On Time,Medium  Haul
-8,-44,9E,3375,N604LR,JFK,SAT,214,1587,23-01-2013 16:00,Endeavor Air Inc.,23-01-2013,04:51:00 PM,08:02:00 PM,On Time,Long Haul
2,-21,AA,1790,N3ECAA,JFK,BOS,38,187,23-01-2013 16:00,American Airlines Inc.,23-01-2013,04:52:00 PM,05:59:00 PM,Delayed,Short Haul
-2,-2,B6,359,N523JB,JFK,BUR,358,2465,23-01-2013 16:00,Jetblue Airways,23-01-2013,04:53:00 PM,08:13:00 PM,On Time,Long Haul
-7,-44,MQ,4323,N669MQ,JFK,ORF,49,290,23-01-2013 17:00,Envoy Air,23-01-2013,04:53:00 PM,05:56:00 PM,On Time,Short Haul
-6,-27,DL,329,N3766,JFK,SJU,200,1598,23-01-2013 17:00,Delta Air Lines Inc.,23-01-2013,04:54:00 PM,09:37:00 PM,On Time,Long Haul
-6,-22,DL,1499,N641DL,LGA,ATL,119,762,23-01-2013 17:00,Delta Air Lines Inc.,23-01-2013,04:54:00 PM,07:21:00 PM,On Time,Medium  Haul
-6,-22,US,2136,N948UW,LGA,BOS,34,184,23-01-2013 17:00,Us Airways Inc.,23-01-2013,04:54:00 PM,05:51:00 PM,On Time,Short Haul
41,49,WN,161,N211WN,EWR,DEN,259,1605,23-01-2013 16:00,Southwest Airlines Co.,23-01-2013,04:56:00 PM,07:34:00 PM,Delayed,Long Haul
2,-12,VX,413,N640VA,JFK,LAX,358,2475,23-01-2013 16:00,Virgin America,23-01-2013,04:57:00 PM,08:23:00 PM,Delayed,Long Haul
-2,18,AA,257,N3BDAA,JFK,LAS,345,2248,23-01-2013 17:00,American Airlines Inc.,23-01-2013,04:58:00 PM,08:13:00 PM,On Time,Long Haul
-2,-3,UA,689,N821UA,LGA,ORD,130,733,23-01-2013 17:00,United Air Lines Inc.,23-01-2013,04:58:00 PM,06:36:00 PM,On Time,Medium  Haul
24,1,B6,1176,N239JB,EWR,BOS,38,200,23-01-2013 16:00,Jetblue Airways,23-01-2013,04:59:00 PM,05:51:00 PM,Delayed,Short Haul
-1,-12,B6,509,N564JB,EWR,FLL,150,1065,23-01-2013 17:00,Jetblue Airways,23-01-2013,04:59:00 PM,07:54:00 PM,On Time,Medium  Haul
